Flow Duration,Flow Packets/s,Flow Bytes/s,ACK Flag Count,SYN Flag Count,RST Flag Count,URG Flag Count,CWR Flag Count,Packet Length Mean,Min Packet Length,Label
7790593,79.76225924950106,5139.134110277921,4,0,0,0,0,331.25695690884885,139,BENIGN
5630232,36.08797520675123,1553.7968738269187,1,1,0,0,0,490.5860270659033,151,BENIGN
4838187,44.71318159910321,1802.5069782510752,3,1,0,0,0,465.8380198939581,102,BENIGN
63580,95636.14849409278,1682373.9171216006,0,381,3,0,0,96.83636015432059,56,DDoS
56027,3656.1849316852613,8605610.37314443,1,262,2,0,0,43.70226231548814,56,DDoS
34444,38992.26916082287,4242835.2487460915,0,154,0,0,0,70.52641245214551,48,DDoS
96868,10748.426527404754,5938827.261256526,1,76,1,0,0,62.59225028371243,59,DDoS
7881289,61.12511726251353,1612.2292735094043,5,0,0,0,0,101.60488198375509,61,BENIGN
33714,66097.40373548312,2674933.246161545,0,113,3,0,0,46.4006377800554,45,DDoS
4991818,82.64759324361509,4173.964868702184,9,1,0,0,0,431.941134693214,171,BENIGN
96983,24701.165023624657,4397082.352009904,0,132,4,0,0,46.09282518041017,52,DDoS
95002,61600.38907652262,9212024.172094747,0,372,3,0,0,96.27576081341476,54,DDoS
1486799,9.811963754704873,8031.978012411926,9,0,0,0,0,530.3199538703329,188,BENIGN
2765524,37.17131731351463,5599.538886115283,2,0,0,0,0,1289.2671616620692,111,BENIGN
92529,80439.21359303201,1647492.0985898934,0,406,0,0,0,93.45284031589071,58,DDoS
58193,96517.29679921604,1517901.7707868898,0,100,3,0,0,57.31120063592504,46,DDoS
4802177,53.821888921804366,4344.638942579408,9,0,0,0,0,1266.1307411426274,196,BENIGN
8974,57382.376164471134,904438.5280890487,1,188,2,0,0,93.45556535063275,41,DDoS
18286,65350.3544461122,493948.322508815,1,114,3,0,0,68.61943436091443,51,DDoS
7021656,81.26231605781086,8629.486414074569,6,1,0,0,0,159.76410336062332,133,BENIGN
7437845,21.931694541892206,3509.939055442249,0,0,0,0,0,475.24766280685566,96,BENIGN
46583,48710.55024482833,6308905.527337836,1,422,3,0,0,78.14017458123216,50,DDoS
4352214,84.67733025791324,2194.0531256678514,8,0,0,0,0,1399.5578974667546,188,BENIGN
96672,17325.772821850594,9857957.248984395,0,365,3,0,0,71.10231844213531,56,DDoS
8422212,9.769255624027764,920.9788098462878,0,1,0,0,0,1195.538158056107,165,BENIGN
5740039,25.79781172822658,9602.36037584888,7,0,0,0,0,794.6629987703359,195,BENIGN
8312203,8.918265796878725,8295.916757111121,8,1,0,0,0,554.3152914809243,135,BENIGN
50891,51258.926011180265,8939901.416546319,1,314,1,0,0,91.05127327258442,48,DDoS
7200853,4.383383315067654,6580.389521895457,3,1,0,0,0,1318.9462807491757,151,BENIGN
20498,3072.1342575386775,9341474.35698238,0,407,2,0,0,93.39741174751742,51,DDoS
29048,40416.62787425877,2921225.2730042166,1,346,0,0,0,42.23648326909387,52,DDoS
9432372,47.84810550155547,8485.764496818492,4,1,0,0,0,116.85029730517212,178,BENIGN
9507150,83.19476908535711,7922.084171444235,3,1,0,0,0,365.38648912745606,73,BENIGN
6107385,2.470756128242875,6053.624493287289,4,0,0,0,0,976.7590458049104,184,BENIGN
8981512,11.28009922498183,6816.424003386495,3,1,0,0,0,483.3766508187765,69,BENIGN
37745,91496.65148672035,3592722.163660317,1,113,0,0,0,44.50685960920792,52,DDoS
6087268,72.1512273313068,8569.31095148998,2,0,0,0,0,879.7745401632037,126,BENIGN
20449,85923.12959099356,7043902.271565567,0,287,0,0,0,97.80147933759051,47,DDoS
4239254,3.414708317899577,4603.575368535732,5,1,0,0,0,970.0361058864362,102,BENIGN
5949499,88.63864899204896,7650.260331685795,8,1,0,0,0,515.1840238210978,57,BENIGN
27499,69654.58243049115,3382339.4028523327,1,86,3,0,0,72.5524509623207,41,DDoS
8512,51916.21547428844,7429974.334512619,0,289,0,0,0,50.3738115439272,53,DDoS
3786,50153.90823290145,5028951.071915261,1,108,3,0,0,70.24389760602058,40,DDoS
3121690,75.70236675936792,9711.456558890231,3,0,0,0,0,445.4595016153829,163,BENIGN
19127,10558.532366126134,1322474.1162991873,0,251,0,0,0,97.5017693930605,56,DDoS
4257181,20.571340008334268,6457.0785539561775,1,0,0,0,0,879.5274264223086,105,BENIGN
68713,55130.5716485114,4427399.100354433,1,386,0,0,0,40.45609598818001,52,DDoS
3959034,38.30982115437166,7707.15929659292,4,1,0,0,0,769.4842444496653,65,BENIGN
90179,56253.699631709125,2705033.0037068157,0,161,0,0,0,64.3557592118726,59,DDoS
60024,44586.42136393572,3568290.2688409025,1,444,2,0,0,98.40249537982834,57,DDoS
1068148,98.2912145501282,8109.4420473793825,6,1,0,0,0,521.192454739947,145,BENIGN
3342,56387.07177378575,6148733.7703466145,1,311,2,0,0,74.22053639368926,46,DDoS
90875,82786.81637361368,8686053.362253794,1,490,0,0,0,92.78227380741433,43,DDoS
81290,93600.7347854498,6084943.829447473,1,267,1,0,0,95.21008089789267,51,DDoS
2661793,68.03530208477383,3705.6020042302093,8,0,0,0,0,774.8290142908388,156,BENIGN
2134106,50.68508357142587,2611.327645304795,3,0,0,0,0,269.7453300226319,193,BENIGN
3437587,11.929029190743444,2325.1263528223126,7,1,0,0,0,1060.5751861647718,42,BENIGN
41565,12802.044242445596,9085496.294336788,0,429,0,0,0,94.78754613474798,42,DDoS
64026,19509.664300307577,2284765.8406093754,1,374,4,0,0,90.10115250564272,56,DDoS
6053929,93.28125762443003,1027.8761739911924,0,0,0,0,0,1254.6581421869826,80,BENIGN
24130,15923.58270094511,797993.5158158432,0,319,4,0,0,83.96743597064875,57,DDoS
10727,18997.8912449481,1280559.2608635523,1,84,1,0,0,70.26203198916822,57,DDoS
86416,63739.45020795965,4544226.361173735,0,212,4,0,0,76.18938493077059,41,DDoS
60917,17027.052121282766,1716940.3646624056,0,459,4,0,0,62.19518215175979,55,DDoS
4385357,51.26802598066831,7460.675104212844,2,1,0,0,0,286.12024780002184,74,BENIGN
37623,4311.283683306729,2681845.5739746406,1,125,2,0,0,79.70754581226421,46,DDoS
7818753,5.037716330116292,6759.222520380475,4,0,0,0,0,471.82301367939743,69,BENIGN
4416664,88.11154804597443,5564.9799057269465,1,0,0,0,0,859.1264121918935,142,BENIGN
1888698,65.25897959986956,6218.623839609381,7,1,0,0,0,1324.8132797114563,124,BENIGN
20075,8219.4202399797,9680295.48557746,0,339,4,0,0,72.36042586408027,46,DDoS
8643603,96.7066885259757,2859.2657798973746,4,0,0,0,0,436.9510939439648,83,BENIGN
4710388,35.11506297697021,4804.751923317228,6,1,0,0,0,161.54702391427193,66,BENIGN
8887739,24.240687750772157,1838.702009123223,0,0,0,0,0,1137.8474087082793,71,BENIGN
68249,13571.421846822095,1753985.138589486,1,386,2,0,0,53.50053995647819,46,DDoS
20546,13848.377580460654,5083763.246824807,1,344,0,0,0,99.23175113337177,43,DDoS
12696,28997.89457063023,3407525.198077613,0,451,4,0,0,52.9354207574473,48,DDoS
6384935,32.68589685417467,6949.004002638003,0,0,0,0,0,455.6190827390646,75,BENIGN
9121849,63.206364637395,5691.701308205951,7,1,0,0,0,667.1973202443137,155,BENIGN
76861,21963.444137654198,6573361.243536032,1,208,3,0,0,60.89813511072152,51,DDoS
83408,55138.94126782421,345183.8745290322,0,396,0,0,0,53.166059013708036,56,DDoS
85070,33428.05835665504,2801493.9544683187,0,321,0,0,0,81.72982666424168,40,DDoS
1803328,26.63152320452082,9131.07325779604,7,1,0,0,0,402.7111768809907,173,BENIGN
8782937,48.034933728480325,759.6171842627095,1,1,0,0,0,1288.2880028122836,74,BENIGN
1782877,49.78535324063061,4751.040549407028,5,0,0,0,0,138.176189308462,107,BENIGN
77474,80536.02883695149,655096.2002975635,0,279,2,0,0,82.11600597943209,56,DDoS
5008146,1.5712954680038314,2652.913035125285,3,1,0,0,0,815.158366477391,102,BENIGN
80391,8062.185327408182,5356145.949945425,1,348,3,0,0,77.77787864874989,57,DDoS
1783,21499.914827317105,337516.5772051136,1,446,4,0,0,77.08583723077808,54,DDoS
1137686,28.971545502581915,6313.5405135277,0,1,0,0,0,1053.938383983989,92,BENIGN
33175,85657.65583207252,9298826.288541626,1,413,3,0,0,68.52692191130276,59,DDoS
1113936,49.04279099390963,4106.088637256198,6,1,0,0,0,251.0459260950651,97,BENIGN
54585,66666.7236437408,9477626.492723875,1,128,4,0,0,85.3447227180038,50,DDoS
4340,71932.84352789025,4093927.5380839636,0,224,3,0,0,79.80579934790765,48,DDoS
9704434,5.967359681677426,1076.7080296548097,0,0,0,0,0,359.028085256954,135,BENIGN
22169,59627.51949590363,1067022.810075414,1,154,3,0,0,70.71232715733498,45,DDoS
8456688,71.4010598845133,3503.842663461649,6,1,0,0,0,1344.8262170574494,95,BENIGN
6196467,24.590677384756066,7790.917236292987,3,1,0,0,0,438.11067697738025,62,BENIGN
41677,32476.287620498933,1306444.078556517,0,203,1,0,0,95.245086819781,45,DDoS
1118581,51.075113036640644,8437.879794081575,1,1,0,0,0,347.0638667761636,43,BENIGN
5914150,64.71166017575433,1916.2961142916,7,1,0,0,0,1104.5734250497903,90,BENIGN
6304120,1.8271157130417186,5985.291163634927,6,1,0,0,0,1396.176960256395,167,BENIGN
95188,58800.38941737032,326580.322178882,1,325,4,0,0,96.39742414178028,40,DDoS
1541529,12.28058167500981,8764.353413241417,3,1,0,0,0,978.3586458893204,69,BENIGN
6321129,67.66855316223183,4260.873574537126,4,1,0,0,0,414.4500423776238,193,BENIGN
4344250,94.4653838071061,7669.18080876531,6,1,0,0,0,177.6332493558157,158,BENIGN
2839433,59.192046487796794,4495.055107234517,2,1,0,0,0,510.4978269927217,73,BENIGN
4457521,35.10608344601226,9689.762840152702,1,0,0,0,0,814.6206864798232,121,BENIGN
39715,99551.17988615594,4365039.2562533915,0,238,1,0,0,89.44187722493253,52,DDoS
41098,26914.989018950007,4381088.326401416,1,54,1,0,0,65.22319541205914,47,DDoS
2521701,26.449206526731665,1009.3183385690899,7,0,0,0,0,779.9883446300462,99,BENIGN
2038218,64.64050569075806,290.3938642219257,2,1,0,0,0,794.0624893817949,157,BENIGN
64617,64377.012617408385,7270441.741912781,1,158,4,0,0,44.20217322047747,54,DDoS
7200646,76.27960666146079,625.8941795701109,2,1,0,0,0,1086.2938210427565,61,BENIGN
74829,16227.594910606584,9461317.78566629,0,254,2,0,0,93.97560554498637,49,DDoS
6747372,75.39090843559896,6436.483089607558,6,0,0,0,0,858.5454954536659,153,BENIGN
93475,65766.82625270526,9432054.561984014,1,117,1,0,0,79.02293497537494,55,DDoS
9837590,21.392023551819207,8318.754705695916,3,1,0,0,0,400.6921930318732,90,BENIGN
2135627,49.55498644345869,8752.580314969524,7,0,0,0,0,866.590094489029,198,BENIGN
8039,37503.23204624436,6660216.937036241,0,133,4,0,0,58.655440058929216,40,DDoS
62248,10103.85464473107,2216060.6028061784,1,80,2,0,0,70.63324346679998,48,DDoS
75860,75006.52243247825,3679039.351539239,0,69,1,0,0,89.10865990979892,57,DDoS
79759,31730.616233846267,5028723.902268195,0,86,4,0,0,98.1727775195858,55,DDoS
45506,59315.43896018864,5524047.090927242,0,496,1,0,0,94.94277670657479,42,DDoS
57925,28119.56286940952,296623.3216973315,1,258,4,0,0,56.37320894650804,48,DDoS
37892,64350.479866057496,9201213.629312951,0,328,3,0,0,67.67910527663182,51,DDoS
85073,50746.50952285876,929124.4713350222,0,155,1,0,0,79.08718979388753,40,DDoS
1402980,41.04743292136527,2761.091252053078,2,1,0,0,0,188.2501254254084,99,BENIGN
68107,21672.674868269518,5055516.229752003,1,179,3,0,0,54.723220798025025,54,DDoS
62859,86374.67996979266,2697635.739788288,0,56,3,0,0,40.04018009804292,53,DDoS
78753,53766.82990727438,7733759.242651067,0,258,1,0,0,93.84428299416581,47,DDoS
5620650,42.47343885449895,8912.139849467112,8,0,0,0,0,118.63227507235709,92,BENIGN
95729,88678.29103477519,983995.675380675,0,437,1,0,0,92.06714902105391,56,DDoS
6021983,51.06848753718899,3165.837587079413,0,1,0,0,0,208.21821577918075,142,BENIGN
14657,49859.992366771236,3728582.0828919425,0,90,0,0,0,46.21525732181597,47,DDoS
68905,52352.47247807519,2983805.3798107663,1,271,0,0,0,41.401944325964536,51,DDoS
6224237,81.80655733441722,2127.7303460509593,6,0,0,0,0,1262.6787028476515,142,BENIGN
36896,72453.5535172081,7787090.340155396,1,55,0,0,0,94.39553299871285,51,DDoS
8021855,5.827865562500902,9626.686262558609,2,0,0,0,0,1316.2386219959303,84,BENIGN
5833177,83.90977944225868,6592.383171007227,2,0,0,0,0,583.0558692072113,120,BENIGN
76781,55842.91009189913,8026222.664987247,0,78,0,0,0,43.28984376156608,52,DDoS
64034,55786.72583598816,3002042.4748245636,1,55,0,0,0,77.44379959691958,51,DDoS
5102553,57.56068152787717,1997.822784500181,3,1,0,0,0,1298.0313855826555,150,BENIGN
68579,4809.486218903951,327843.71622936975,1,404,0,0,0,72.85806250272253,42,DDoS
4395049,82.47735387024653,7962.210817492334,6,0,0,0,0,729.271243270373,186,BENIGN
8465106,17.67561456205961,5417.495408038725,3,1,0,0,0,339.8356161776539,188,BENIGN
51141,15921.666697528779,9988366.61608116,0,160,4,0,0,69.87841378777443,48,DDoS
77883,88800.91500053502,593004.746618886,0,427,2,0,0,59.50856246540704,41,DDoS
85580,31588.29814572532,467402.87940441945,1,392,4,0,0,68.70309564319328,52,DDoS
4433372,61.34332246565229,8187.987659701274,3,1,0,0,0,673.306196436272,103,BENIGN
7940119,19.79765758049608,7945.321024478706,1,0,0,0,0,557.697204829341,45,BENIGN
8595853,8.899123239766038,5732.803334236286,1,0,0,0,0,424.3500081084615,185,BENIGN
8339838,86.79297317095485,7775.625963415723,9,1,0,0,0,1391.7088794532422,83,BENIGN
2042377,53.17375483357184,5589.674301340554,8,0,0,0,0,763.5440627870155,123,BENIGN
46379,19544.183479691754,7886662.612999021,0,369,4,0,0,55.97866601367272,58,DDoS
6351826,91.54702899700395,2407.195975393694,8,1,0,0,0,1147.4072120694896,160,BENIGN
6265481,53.45768692630241,7502.988718893797,5,1,0,0,0,782.9278719486682,65,BENIGN
6982547,10.872894181483426,2176.4160399918023,4,1,0,0,0,605.2670305170809,189,BENIGN
62808,78555.59543733491,2135406.983469124,1,407,1,0,0,44.60919906631007,55,DDoS
8988004,46.61262642392571,2054.296963932371,8,0,0,0,0,287.56484589537394,187,BENIGN
17417,48790.506668500115,3624484.95310175,0,158,3,0,0,69.04624242311462,53,DDoS
39085,90028.24793015386,3301995.944715557,1,480,1,0,0,89.23146237130733,41,DDoS
3490272,23.04227428745175,8188.135470009787,8,1,0,0,0,1158.6334033690603,79,BENIGN
31131,56749.77747310797,1927894.5811048793,1,427,0,0,0,78.94850453086181,45,DDoS
2604243,43.02479043497698,2337.268980048775,6,0,0,0,0,266.6918620115712,192,BENIGN
52939,42653.13394194375,1413950.1096206482,1,233,4,0,0,60.62354753447224,43,DDoS
9714892,94.3183613057069,2910.0768686267515,1,1,0,0,0,126.46674951037869,84,BENIGN
5893091,55.63104461988268,2829.7234061094837,2,0,0,0,0,1009.964080835583,198,BENIGN
4298273,27.176025495034892,6246.654456812333,3,0,0,0,0,615.9247002362524,58,BENIGN
39946,58076.53453698956,9189455.188397799,0,254,1,0,0,54.016052479179635,43,DDoS
10225,2304.148653002383,7909961.535186989,0,407,1,0,0,48.546832161525245,48,DDoS
2888806,4.966839548478401,7516.24423235612,5,1,0,0,0,597.1232450035144,103,BENIGN
1549239,28.86625294264102,8348.773623411598,4,0,0,0,0,687.6165707021705,119,BENIGN
94679,24267.413219136888,7006137.801145886,1,265,0,0,0,44.50854971994562,52,DDoS
60930,16193.679447351478,6475437.151651159,0,112,1,0,0,63.1832371749739,40,DDoS
8725166,21.331450284308545,5188.268473974192,6,0,0,0,0,611.8677417898459,183,BENIGN
1506453,86.55882962389416,3329.2321066513014,4,0,0,0,0,215.4208584023743,76,BENIGN
7014126,78.28752539409837,2743.9033083696663,7,1,0,0,0,158.06194401466158,159,BENIGN
9988400,77.51451970180345,7927.529307851548,2,0,0,0,0,183.21020828810498,166,BENIGN
52313,90640.31608816725,5991030.027477069,1,122,4,0,0,88.14970007878304,54,DDoS
75541,64623.47943163734,7211269.954210676,0,461,0,0,0,78.25643193774317,56,DDoS
59373,82972.51466764993,4719276.089303156,0,253,3,0,0,59.53218831181103,49,DDoS
3155748,80.21362069245552,5100.072222677046,8,1,0,0,0,1367.712393889199,74,BENIGN
65902,44891.99977744711,2882691.3921961915,1,274,3,0,0,62.57433610677828,44,DDoS
86440,34226.425018126414,9306476.394398896,0,469,4,0,0,87.45441187563186,59,DDoS
3432593,22.330827820297273,2818.905110188131,5,0,0,0,0,865.4887101443805,99,BENIGN
73597,56420.56196449189,3426965.940057131,0,291,3,0,0,78.36222702341601,49,DDoS
94995,32284.991862359828,8321640.403820715,0,74,2,0,0,86.79240950195971,49,DDoS
73421,77934.01140845366,1186096.7950164482,0,371,0,0,0,50.10953345591377,42,DDoS
8130144,86.2831229161111,2294.3084147138356,1,0,0,0,0,1153.536397083283,174,BENIGN
71524,51664.63655198157,7890463.768148887,1,467,3,0,0,40.237415812963064,44,DDoS
70356,34996.48741315708,5173627.590824394,0,271,1,0,0,99.03306785192116,42,DDoS
84253,90777.40232277915,8559825.15286106,0,110,4,0,0,89.75228921810148,57,DDoS
9681,31371.428513013987,8893535.129122678,0,300,4,0,0,82.89352336011385,58,DDoS
3866457,68.86832343569971,1967.1294195887608,7,1,0,0,0,855.0957392208069,92,BENIGN
3901717,42.75564995167646,1304.0197525145288,5,0,0,0,0,607.4945071870081,113,BENIGN
6134544,61.802716181570375,5558.172441953782,6,1,0,0,0,725.8293772669864,95,BENIGN
7864547,61.60370723537968,5458.08421752565,0,1,0,0,0,973.136822587519,183,BENIGN
47059,92701.95802964522,8218551.889893037,1,71,2,0,0,51.61734568997424,42,DDoS
90737,41371.277592075196,1007340.7394795779,0,214,0,0,0,76.29347545456142,47,DDoS
56578,14941.964841042009,6984259.154427678,1,485,2,0,0,74.63271570168287,42,DDoS
5963401,79.75889480073816,1700.5561219817441,0,1,0,0,0,1364.2358150754162,111,BENIGN
39821,99755.25543959673,8647615.130663322,1,490,3,0,0,42.02193808098256,58,DDoS
23778,2854.175853553329,313331.58274740237,0,69,3,0,0,68.37387882998306,57,DDoS
4177,46311.132497946266,4202015.892430445,1,388,3,0,0,90.2779027496265,42,DDoS
65884,57116.94530221121,4288200.745115232,0,459,3,0,0,85.42283052982654,44,DDoS
3613275,16.323817449765087,2596.73209813639,2,0,0,0,0,455.3341476570355,187,BENIGN
9996,9911.499805142026,9118645.195697714,1,74,2,0,0,70.22047736325544,58,DDoS
11892,82130.1223735492,6584747.850102494,0,90,4,0,0,76.34916044445507,48,DDoS
9439469,31.40168659266462,3072.2484042597252,5,1,0,0,0,1319.902477473409,75,BENIGN
44311,35887.13871078313,7284396.377172714,1,54,4,0,0,48.297497103922815,43,DDoS
9074444,48.63144348986771,6138.816778863268,5,1,0,0,0,434.7682023407848,68,BENIGN
6292895,34.395730275730784,7958.975530271302,3,0,0,0,0,702.3670983169252,51,BENIGN
